trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'a': 0.2, 'e': 0.1572371663136276}",25,0,21.612051213715713,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
371,False,"{'a': 0.2, 'e': 0.15645294267495474}",20,0,24.361559159200045,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
372,False,"{'a': 0.2, 'e': 0.1556726303679973}",20,0,20.273848858686545,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
373,False,"{'a': 0.2, 'e': 0.15489620988490704}",20,0,26.50056482708521,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
374,False,"{'a': 0.2, 'e': 0.1541236618151314}",30,0,35.86080990287969,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
375,False,"{'a': 0.2, 'e': 0.15335496684492847}",20,0,22.543426028154375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
376,False,"{'a': 0.2, 'e': 0.15259010575688386}",25,0,30.475067886213335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
377,False,"{'a': 0.2, 'e': 0.1518290594294306}",25,0,33.35729940788065,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
378,False,"{'a': 0.2, 'e': 0.15107180883637084}",20,0,20.244234888617882,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
379,False,"{'a': 0.2, 'e': 0.15031833504640033}",20,2,23.223326454122166,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.2, 'e': 0.14956861922263504}",25,0,26.01890145059342,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
381,False,"{'a': 0.2, 'e': 0.14882264262214037}",25,0,26.87178147302514,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
382,False,"{'a': 0.2, 'e': 0.14808038659546244}",20,11,13.01072139120982,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.2, 'e': 0.14734183258616193}",25,0,29.933136683932247,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
384,False,"{'a': 0.2, 'e': 0.14660696213035015}",25,0,32.83014827164313,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
385,False,"{'a': 0.2, 'e': 0.14587575685622736}",30,0,31.396471623153456,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
386,False,"{'a': 0.2, 'e': 0.14514819848362373}",20,7,19.453243539303248,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.2, 'e': 0.14442426882354198}",25,5,22.64937843592473,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.2, 'e': 0.14370394977770293}",25,0,28.61837911943721,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
389,False,"{'a': 0.2, 'e': 0.14298722333809288}",20,0,20.468615435549218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
390,False,"{'a': 0.2, 'e': 0.1422740715865136}",20,0,20.65106967418278,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
391,False,"{'a': 0.2, 'e': 0.14156447669413402}",20,0,-17.683800185358866,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
392,False,"{'a': 0.2, 'e': 0.140858420921045}",20,0,21.854192955937027,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
393,False,"{'a': 0.2, 'e': 0.14015588661581535}",25,0,34.42007517284987,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
394,False,"{'a': 0.2, 'e': 0.13945685621505094}",25,0,27.594209544724634,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
395,False,"{'a': 0.2, 'e': 0.13876131224295524}",30,0,30.929068417077854,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
396,False,"{'a': 0.2, 'e': 0.13806923731089282}",25,0,29.410547000293814,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
397,False,"{'a': 0.2, 'e': 0.13738061411695424}",25,0,30.23559234986977,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
398,False,"{'a': 0.2, 'e': 0.13669542544552385}",20,0,1.0873359043672255,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
399,False,"{'a': 0.2, 'e': 0.13601365416684916}",20,0,25.987520250872983,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
400,False,"{'a': 0.2, 'e': 0.1353352832366127}",30,0,28.01309751997948,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
401,False,"{'a': 0.2, 'e': 0.13466029569550586}",20,0,19.000663267664354,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
402,False,"{'a': 0.2, 'e': 0.13398867466880493}",20,0,23.033281630290656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
403,False,"{'a': 0.2, 'e': 0.13332040336594936}",20,0,17.11825730754506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
404,False,"{'a': 0.2, 'e': 0.13265546508012172}",25,2,21.746326702826543,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.2, 'e': 0.13199384318783022}",25,0,33.44864492702775,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
406,False,"{'a': 0.2, 'e': 0.13133552114849303}",20,0,24.325723324005768,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
407,False,"{'a': 0.2, 'e': 0.13068048250402503}",25,0,-10.257754094168178,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
408,False,"{'a': 0.2, 'e': 0.1300287108784259}",20,0,24.169553958038055,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
409,False,"{'a': 0.2, 'e': 0.12938018997737108}",25,14,20.240562511984468,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.2, 'e': 0.12873490358780423}",30,0,32.6691535226406,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
411,False,"{'a': 0.2, 'e': 0.12809283557753198}",30,8,-10.809128297979724,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
412,False,"{'a': 0.2, 'e': 0.12745396989482075}",20,0,20.86252888426381,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
413,False,"{'a': 0.2, 'e': 0.1268182905679951}",20,0,22.377188802586442,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
414,False,"{'a': 0.2, 'e': 0.12618578170503877}",20,0,25.68693817715115,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
415,False,"{'a': 0.2, 'e': 0.1255564274931972}",20,0,24.269372013469976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
416,False,"{'a': 0.2, 'e': 0.12493021219858241}",25,0,-14.781367455093523,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
417,False,"{'a': 0.2, 'e': 0.12430712016577938}",20,0,16.971477015906174,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
418,False,"{'a': 0.2, 'e': 0.12368713581745483}",25,0,22.476095001561443,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.2, 'e': 0.12307024365396771}",20,0,24.741195682706152,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
420,False,"{'a': 0.2, 'e': 0.1224564282529819}",25,0,19.32562475066845,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
421,False,"{'a': 0.2, 'e': 0.12184567426908036}",25,0,26.958984635715566,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
422,False,"{'a': 0.2, 'e': 0.12123796643338168}",25,8,22.015517686210256,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.2, 'e': 0.12063328955315826}",25,0,27.56423146411836,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
424,False,"{'a': 0.2, 'e': 0.12003162851145673}",25,1,32.12479374119975,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.2, 'e': 0.11943296826671962}",25,8,18.36872179469098,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.2, 'e': 0.11883729385240965}",20,0,22.630605191367295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
427,False,"{'a': 0.2, 'e': 0.1182445903766354}",25,0,17.428873437149562,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
428,False,"{'a': 0.2, 'e': 0.11765484302177918}",30,15,26.564306991109337,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.2, 'e': 0.11706803704412637}",20,0,24.765288740932988,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
430,False,"{'a': 0.2, 'e': 0.11648415777349697}",30,0,29.09848065812372,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
431,False,"{'a': 0.2, 'e': 0.11590319061287874}",25,0,18.515645097373607,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
432,False,"{'a': 0.2, 'e': 0.11532512103806251}",20,0,-19.127171511370328,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
433,False,"{'a': 0.2, 'e': 0.11474993459727875}",20,0,22.92043642891342,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
434,False,"{'a': 0.2, 'e': 0.1141776169108365}",25,3,28.198403101258386,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.2, 'e': 0.11360815367076371}",25,0,23.695240397576036,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
436,False,"{'a': 0.2, 'e': 0.11304153064044985}",30,0,34.70107100670819,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
437,False,"{'a': 0.2, 'e': 0.11247773365428958}",20,3,21.414153662565198,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.2, 'e': 0.11191674861732888}",20,0,22.021782630320843,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
439,False,"{'a': 0.2, 'e': 0.11135856150491262}",35,0,35.22116843078873,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
440,False,"{'a': 0.2, 'e': 0.11080315836233387}",20,0,22.840394765199363,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
441,False,"{'a': 0.2, 'e': 0.11025052530448522}",20,0,21.986939737848406,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
442,False,"{'a': 0.2, 'e': 0.10970064851551141}",25,0,23.578082893077692,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
443,False,"{'a': 0.2, 'e': 0.10915351424846406}",25,0,26.55841390848245,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
444,False,"{'a': 0.2, 'e': 0.10860910882495796}",25,0,26.252266850279504,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
445,False,"{'a': 0.2, 'e': 0.10806741863482926}",20,0,24.86645784196602,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
446,False,"{'a': 0.2, 'e': 0.10752843013579495}",25,0,27.074809177674165,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
447,False,"{'a': 0.2, 'e': 0.10699212985311449}",25,0,31.93632035826551,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
448,False,"{'a': 0.2, 'e': 0.1064585043792528}",20,0,19.158903515205132,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
449,False,"{'a': 0.2, 'e': 0.10592754037354536}",20,0,28.705089611860956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
450,False,"{'a': 0.2, 'e': 0.10539922456186433}",25,0,25.991942246169078,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
451,False,"{'a': 0.2, 'e': 0.1048735437362869}",20,7,18.08330351943898,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.2, 'e': 0.104350484754765}",25,0,29.77755044351181,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
453,False,"{'a': 0.2, 'e': 0.10383003454079692}",20,0,21.604702349524846,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
454,False,"{'a': 0.2, 'e': 0.1033121800831002}",25,0,28.46278316590343,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
455,False,"{'a': 0.2, 'e': 0.1027969084352864}",20,0,22.41744817352402,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
456,False,"{'a': 0.2, 'e': 0.10228420671553744}",30,0,31.633078282202156,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
457,False,"{'a': 0.2, 'e': 0.10177406210628372}",20,0,24.935686433041912,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
458,False,"{'a': 0.2, 'e': 0.1012664618538834}",20,0,17.363638055012707,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
459,False,"{'a': 0.2, 'e': 0.10076139326830373}",30,0,34.607206475838716,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
460,False,"{'a': 0.2, 'e': 0.1002588437228037}",30,0,33.10061051528621,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
461,False,"{'a': 0.2, 'e': 0.09975880065361863}",30,0,26.30797959994918,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
462,False,"{'a': 0.2, 'e': 0.09926125155964566}",25,0,24.278884185779013,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
463,False,"{'a': 0.2, 'e': 0.09876618400213154}",20,0,20.222833961253187,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
464,False,"{'a': 0.2, 'e': 0.09827358560436154}",25,1,26.161762119562688,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.2, 'e': 0.09778344405135005}",25,0,29.75546008613096,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
466,False,"{'a': 0.2, 'e': 0.09729574708953276}",20,0,27.340479506052688,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
467,False,"{'a': 0.2, 'e': 0.09681048252646021}",30,0,35.90376300000989,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
468,False,"{'a': 0.2, 'e': 0.09632763823049303}",30,0,35.379940636968996,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
469,False,"{'a': 0.2, 'e': 0.09584720213049865}",25,18,9.723866017174602,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.2, 'e': 0.09536916221554961}",20,0,16.11138205583065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
471,False,"{'a': 0.2, 'e': 0.09489350653462311}",20,0,17.56491247588962,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
472,False,"{'a': 0.2, 'e': 0.09442022319630235}",25,0,25.101614679625538,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
473,False,"{'a': 0.2, 'e': 0.09394930036847918}",25,0,9.690993815121601,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
474,False,"{'a': 0.2, 'e': 0.09348072627805847}",25,0,28.139784251373566,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
475,False,"{'a': 0.2, 'e': 0.09301448921066349}",25,0,31.572460333376235,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
476,False,"{'a': 0.2, 'e': 0.09255057751034329}",35,0,39.51607820623711,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
477,False,"{'a': 0.2, 'e': 0.09208897957928115}",20,0,0.009984943460361828,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
478,False,"{'a': 0.2, 'e': 0.09162968387750484}",25,0,26.462393279783424,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
479,False,"{'a': 0.2, 'e': 0.09117267892259785}",20,0,20.105555480771887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
480,False,"{'a': 0.2, 'e': 0.09071795328941251}",20,0,23.43468420957657,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
481,False,"{'a': 0.2, 'e': 0.09026549560978427}",20,0,25.02156475795862,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
482,False,"{'a': 0.2, 'e': 0.08981529457224763}",30,0,26.09840799477317,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
483,False,"{'a': 0.2, 'e': 0.08936733892175319}",25,0,25.1642156195888,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
484,False,"{'a': 0.2, 'e': 0.08892161745938634}",20,0,26.438929212731384,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
485,False,"{'a': 0.2, 'e': 0.08847811904208727}",20,0,25.572820122171358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
486,False,"{'a': 0.2, 'e': 0.08803683258237255}",30,0,30.731870204979014,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
487,False,"{'a': 0.2, 'e': 0.08759774704805763}",25,4,24.052193168801224,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.2, 'e': 0.0871608514619813}",25,0,29.323908909947725,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
489,False,"{'a': 0.2, 'e': 0.08672613490173114}",20,0,24.80827116908954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
490,False,"{'a': 0.2, 'e': 0.0862935864993705}",25,0,28.121800986542794,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
491,False,"{'a': 0.2, 'e': 0.08586319544116683}",35,27,12.659277210440425,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.2, 'e': 0.08543495096732123}",20,9,15.185310749806039,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.2, 'e': 0.08500884237169956}",20,0,22.06786479654065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
494,False,"{'a': 0.2, 'e': 0.08458485900156469}",25,0,30.267935388415967,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
495,False,"{'a': 0.2, 'e': 0.08416299025731036}",20,0,20.012437846674185,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
496,False,"{'a': 0.2, 'e': 0.08374322559219596}",20,6,19.96573165539684,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.2, 'e': 0.083325554512083}",30,0,33.43940869526316,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
498,False,"{'a': 0.2, 'e': 0.08290996657517266}",20,9,18.688176556794094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.2, 'e': 0.08249645139174498}",35,0,30.793291986761194,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
500,False,"{'a': 0.2, 'e': 0.0820849986238988}",20,14,6.437731501023794,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.2, 'e': 0.08167559798529346}",25,0,27.459575501497973,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
502,False,"{'a': 0.2, 'e': 0.08126823924089167}",25,0,25.84306353381197,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
503,False,"{'a': 0.2, 'e': 0.08086291220670366}",25,0,28.1176989833927,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
504,False,"{'a': 0.2, 'e': 0.08045960674953244}",20,0,22.69698971670615,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
505,False,"{'a': 0.2, 'e': 0.08005831278672054}",25,0,26.882984298731863,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
506,False,"{'a': 0.2, 'e': 0.07965902028589801}",20,0,16.84823542200445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
507,False,"{'a': 0.2, 'e': 0.07926171926473155}",25,0,26.2178251874174,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
508,False,"{'a': 0.2, 'e': 0.07886639979067495}",30,0,31.91046945733989,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
509,False,"{'a': 0.2, 'e': 0.07847305198072073}",25,0,22.686165694133688,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
510,False,"{'a': 0.2, 'e': 0.07808166600115313}",25,0,23.12855741606269,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
511,False,"{'a': 0.2, 'e': 0.07769223206730236}",25,0,28.141437231109048,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
512,False,"{'a': 0.2, 'e': 0.07730474044329974}",20,3,24.166558040232594,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.2, 'e': 0.0769191814418345}",20,0,25.544586766175883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
514,False,"{'a': 0.2, 'e': 0.07653554542391151}",20,0,21.706227013340126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
515,False,"{'a': 0.2, 'e': 0.07615382279861033}",25,0,26.302135795716076,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
516,False,"{'a': 0.2, 'e': 0.07577400402284548}",20,0,18.761458255737484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
517,False,"{'a': 0.2, 'e': 0.07539607960112776}",20,0,20.57957903575624,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
518,False,"{'a': 0.2, 'e': 0.07502004008532698}",20,0,23.772196980920118,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
519,False,"{'a': 0.2, 'e': 0.07464587607443557}",35,0,-9.112916058325736,"{0: 33, 1: 1, 2: 0, 3: 0, 4: 1}",0
520,False,"{'a': 0.2, 'e': 0.07427357821433388}",25,0,26.28022482191216,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
521,False,"{'a': 0.2, 'e': 0.07390313719755595}",20,0,23.603542885665554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
522,False,"{'a': 0.2, 'e': 0.0735345437630571}",25,0,23.971180550917303,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
523,False,"{'a': 0.2, 'e': 0.07316778869598221}",20,0,21.735406035793694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
524,False,"{'a': 0.2, 'e': 0.07280286282743559}",25,0,27.61791259395431,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
525,False,"{'a': 0.2, 'e': 0.07243975703425146}",20,0,14.366454556893956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
526,False,"{'a': 0.2, 'e': 0.0720784622387661}",25,8,22.769438272469003,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.2, 'e': 0.07171896940859077}",25,0,25.474142798009126,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
528,False,"{'a': 0.2, 'e': 0.07136126955638605}",25,0,25.880675700177655,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
529,False,"{'a': 0.2, 'e': 0.07100535373963698}",25,1,22.8392962762528,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.2, 'e': 0.0706512130604296}",20,0,20.402409686274662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
531,False,"{'a': 0.2, 'e': 0.07029883866522844}",20,0,17.802693174666164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
532,False,"{'a': 0.2, 'e': 0.06994822174465536}",25,0,26.74608057426426,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
533,False,"{'a': 0.2, 'e': 0.06959935353326901}",20,0,21.787139199997334,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
534,False,"{'a': 0.2, 'e': 0.069252225309346}",30,0,36.563339275306156,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
535,False,"{'a': 0.2, 'e': 0.06890682839466256}",20,0,16.879305678909432,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
536,False,"{'a': 0.2, 'e': 0.06856315415427791}",20,0,17.939718840248343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
537,False,"{'a': 0.2, 'e': 0.06822119399631812}",30,15,18.50216916853081,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.2, 'e': 0.06788093937176144}",30,0,25.27143642685328,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
539,False,"{'a': 0.2, 'e': 0.06754238177422452}",25,0,25.218042547236752,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
540,False,"{'a': 0.2, 'e': 0.06720551273974976}",25,0,23.980105096376263,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
541,False,"{'a': 0.2, 'e': 0.0668703238465938}",25,0,28.84780001287189,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
542,False,"{'a': 0.2, 'e': 0.06653680671501686}",20,0,17.18964111223077,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
543,False,"{'a': 0.2, 'e': 0.06620495300707324}",30,0,28.085384779481764,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
544,False,"{'a': 0.2, 'e': 0.06587475442640295}",30,0,29.10535946409679,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
545,False,"{'a': 0.2, 'e': 0.06554620271802433}",25,0,31.33729757473921,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
546,False,"{'a': 0.2, 'e': 0.06521928966812753}",30,0,30.680132947456904,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
547,False,"{'a': 0.2, 'e': 0.06489400710386926}",20,0,23.752847362733892,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
548,False,"{'a': 0.2, 'e': 0.06457034689316847}",25,0,30.02139318958103,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
549,False,"{'a': 0.2, 'e': 0.06424830094450308}",35,0,36.189450255551414,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
550,False,"{'a': 0.2, 'e': 0.06392786120670757}",20,0,21.82134301822212,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
551,False,"{'a': 0.2, 'e': 0.0636090196687718}",25,0,21.95152069797414,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
552,False,"{'a': 0.2, 'e': 0.0632917683596407}",30,0,35.13651049260914,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
553,False,"{'a': 0.2, 'e': 0.06297609934801507}",20,0,25.035824376000804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
554,False,"{'a': 0.2, 'e': 0.06266200474215315}",25,0,28.31554653189294,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
555,False,"{'a': 0.2, 'e': 0.06234947668967343}",25,0,30.255805671533544,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
